"","id","ageGrp","sex","maritalStat","province","popCenter","eduLevel","feelRushed","extraTime","durSleep","durMealPrep","durEating","durAlone","durDriving","durWork","durShoolSite","durSchoolOnline","durStudy","MRW_20","MRW_30","MRW_40","worked12m","workedWeek","enrollStat","dailyTexts","timeSlowDown","timeWorkaholic","timeNotFamFriends","timeWantAlone","province_char","maritalStat_char","eduLevel_char","isFeelRushed"
"13881",23880,3,2,1,35,1,6,2,6,540,365,20,180,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,1,"ON","Married","Bachelor's degree",1
"13882",23881,6,1,6,24,1,6,6,6,520,105,80,1250,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1,"QC","Single, never married","Bachelor's degree",0
"13883",23882,6,1,1,59,1,3,6,6,450,15,240,180,75,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"BC","Married","Trade certificate or diploma",0
"13884",23883,2,1,1,24,1,6,1,3,375,30,75,755,90,600,0,0,0,NA,NA,NA,1,1,2,2,2,1,1,2,"QC","Married","Bachelor's degree",1
"13885",23884,7,1,1,35,2,2,3,1,525,0,40,75,45,0,0,0,0,NA,2,2,2,2,NA,1,1,2,1,2,"ON","Married","High school diploma or equivalency",1
"13886",23885,3,2,1,12,1,6,2,2,420,90,0,150,0,0,0,0,0,NA,NA,2,2,2,NA,2,2,1,2,1,"NS","Married","Bachelor's degree",1
"13887",23886,4,2,1,48,1,3,1,6,380,10,20,100,60,450,0,0,0,NA,NA,NA,1,1,NA,3,2,1,2,1,"AB","Married","Trade certificate or diploma",1
"13888",23887,2,2,2,24,2,1,2,5,620,65,105,40,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,"QC","Living common-law","Less than high school dimploma or its equivalent",1
"13889",23888,6,2,1,24,2,3,2,4,240,60,210,720,0,0,0,0,0,NA,2,1,1,2,NA,8,2,1,2,2,"QC","Married","Trade certificate or diploma",1
"13890",23889,5,1,1,48,2,4,2,4,420,30,0,145,30,600,0,0,0,NA,NA,NA,1,1,NA,1,1,1,2,2,"AB","Married","College, CEGEP, or other non-university certificate or dimploma",1
"13891",23890,4,2,1,47,2,4,1,3,475,150,30,200,90,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,"SK","Married","College, CEGEP, or other non-university certificate or dimploma",1
"13892",23891,6,1,1,47,1,2,1,1,480,0,120,200,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1,"SK","Married","High school diploma or equivalency",1
"13893",23892,5,2,1,35,1,NA,3,6,470,100,60,50,70,480,0,0,0,NA,NA,NA,2,2,NA,NA,2,1,2,2,"ON","Married",NA,1
"13894",23893,6,2,1,35,1,2,6,2,600,150,10,795,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Married","High school diploma or equivalency",0
"13895",23894,6,1,1,35,1,6,2,6,525,0,30,920,65,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Married","Bachelor's degree",1
"13896",23895,5,2,6,46,1,2,6,4,600,30,60,1320,60,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"MB","Single, never married","High school diploma or equivalency",0
"13897",23896,1,2,6,46,1,NA,1,1,690,0,0,800,0,0,0,0,0,NA,NA,1,1,2,NA,2,2,2,1,2,"MB","Single, never married",NA,1
"13898",23897,7,2,5,59,1,1,4,6,530,30,180,1280,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"BC","Divorced","Less than high school dimploma or its equivalent",0
"13899",23898,6,1,1,24,1,2,3,6,675,75,165,120,120,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2,"QC","Married","High school diploma or equivalency",1
"13900",23899,5,2,3,13,1,3,2,2,180,60,90,1440,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"NB","Widowed","Trade certificate or diploma",1
"13901",23900,6,2,4,35,1,4,2,2,555,0,60,975,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Separated","College, CEGEP, or other non-university certificate or dimploma",1
"13902",23901,2,1,6,48,1,3,3,3,630,120,60,570,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,"AB","Single, never married","Trade certificate or diploma",1
"13903",23902,6,2,6,24,1,3,4,4,345,100,120,850,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1,"QC","Single, never married","Trade certificate or diploma",0
"13904",23903,5,2,3,48,1,6,5,4,630,90,60,300,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"AB","Widowed","Bachelor's degree",0
"13905",23904,5,2,6,47,1,4,4,6,405,20,20,710,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"SK","Single, never married","College, CEGEP, or other non-university certificate or dimploma",0
"13906",23905,5,1,3,13,1,3,3,2,750,0,30,1440,10,0,0,0,0,NA,NA,1,1,2,NA,1,2,2,1,2,"NB","Widowed","Trade certificate or diploma",1
"13907",23906,5,2,6,12,2,2,2,2,660,50,45,1440,40,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,1,"NS","Single, never married","High school diploma or equivalency",1
"13908",23907,4,2,1,46,2,6,1,2,540,0,45,985,50,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"MB","Married","Bachelor's degree",1
"13909",23908,6,2,1,10,2,2,6,1,450,0,120,510,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,"NL","Married","High school diploma or equivalency",0
"13910",23909,5,2,5,35,1,6,3,4,585,45,0,1440,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"ON","Divorced","Bachelor's degree",1
"13911",23910,6,2,1,10,2,1,4,6,570,180,75,40,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,1,"NL","Married","Less than high school dimploma or its equivalent",0
"13912",23911,2,1,6,47,1,7,2,6,450,0,0,960,135,420,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2,"SK","Single, never married","University certificate, diploma, degree above the BA level",1
"13913",23912,6,2,4,47,2,1,5,5,540,30,90,1260,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,"SK","Separated","Less than high school dimploma or its equivalent",0
"13914",23913,5,2,1,24,1,6,1,6,430,380,0,1015,0,0,0,0,0,NA,2,2,2,2,NA,3,1,2,1,2,"QC","Married","Bachelor's degree",1
"13915",23914,1,2,6,35,1,2,2,3,630,200,0,190,0,0,0,0,60,NA,NA,NA,1,1,2,4,2,2,2,2,"ON","Single, never married","High school diploma or equivalency",1
"13916",23915,3,1,1,10,1,2,1,6,510,0,105,465,60,720,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,1,"NL","Married","High school diploma or equivalency",1
"13917",23916,7,1,4,35,2,4,6,2,580,30,90,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,1,1,2,"ON","Separated","College, CEGEP, or other non-university certificate or dimploma",0
"13918",23917,1,1,6,35,1,1,5,1,780,0,15,1095,0,0,0,0,80,1,2,2,2,2,1,8,2,2,2,2,"ON","Single, never married","Less than high school dimploma or its equivalent",0
"13919",23918,4,2,5,47,2,4,1,6,510,60,0,1440,120,660,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1,"SK","Divorced","College, CEGEP, or other non-university certificate or dimploma",1
"13920",23919,5,2,1,59,1,4,3,2,755,0,90,840,25,0,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,1,"BC","Married","College, CEGEP, or other non-university certificate or dimploma",1
"13921",23920,7,2,1,35,1,2,6,3,500,120,125,595,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,"ON","Married","High school diploma or equivalency",0
"13922",23921,5,1,1,12,2,3,1,6,480,20,50,235,105,0,0,0,0,NA,1,1,1,2,NA,2,2,2,2,2,"NS","Married","Trade certificate or diploma",1
"13923",23922,2,1,6,47,2,2,4,3,360,20,0,440,20,1000,0,0,0,NA,NA,NA,1,1,NA,4,2,1,2,2,"SK","Single, never married","High school diploma or equivalency",0
"13924",23923,1,2,6,24,1,6,4,1,525,90,60,660,75,480,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,"QC","Single, never married","Bachelor's degree",0
"13925",23924,1,2,6,48,1,1,1,3,615,0,80,105,90,340,240,0,0,1,2,1,1,2,3,7,2,1,2,2,"AB","Single, never married","Less than high school dimploma or its equivalent",1
"13926",23925,2,2,6,59,2,7,1,6,505,50,20,615,120,445,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,"BC","Single, never married","University certificate, diploma, degree above the BA level",1
"13927",23926,5,1,6,46,1,3,3,4,350,90,0,1350,30,640,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,"MB","Single, never married","Trade certificate or diploma",1
