PUMFID,ageGrp,sex,maritalStat,province,popCenter,eduLevel,feelRushed,extraTime,durSleep,durMealPrep,durEating,durAlone,durDriving,durWork,durShoolSite,durSchoolOnline,durStudy,mainStudy,mainJobHunting,mainWork,worked12m,workedWeek,enrollStat,dailyTexts,timeSlowDown,timeWorkaholic,timeNotFamFriends,timeWantAlone,province_fact,maritalStat_fact,eduLevel_fact
22624,5,2,1,35,1,1,6,6,480,10,85,455,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,1,2,2,ON,Married,Less than high school dimploma or its equivalent
22625,1,2,6,10,1,2,2,3,465,10,55,980,120,105,210,0,290,1,2,1,1,2,1,2,2,1,2,2,NL,"Single, never married",High school diploma or equivalency
22626,2,2,6,13,1,2,3,2,580,10,25,765,35,0,0,0,0,NA,NA,NA,1,1,NA,7,1,2,2,2,NB,"Single, never married",High school diploma or equivalency
22627,4,1,1,35,1,7,6,1,460,0,130,215,195,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,ON,Married,"University certificate, diploma, degree above the BA level"
22628,4,1,2,24,2,4,1,2,570,0,105,225,155,0,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,QC,Living common-law,"College, CEGEP, or other non-university certificate or dimploma"
22629,2,2,6,35,1,6,1,4,530,0,0,40,30,720,0,0,0,NA,NA,NA,1,1,NA,NA,2,2,2,2,ON,"Single, never married",Bachelor's degree
22630,5,1,1,13,1,3,4,3,495,0,30,130,70,465,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,NB,Married,Trade certificate or diploma
22631,6,2,1,35,1,1,6,6,575,25,45,375,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,ON,Married,Less than high school dimploma or its equivalent
22632,4,2,1,35,1,4,1,6,535,105,75,910,85,300,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,2,ON,Married,"College, CEGEP, or other non-university certificate or dimploma"
22633,3,2,6,10,2,4,2,3,495,0,35,785,60,450,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2,NL,"Single, never married","College, CEGEP, or other non-university certificate or dimploma"
22634,1,1,6,35,1,1,2,2,665,10,20,1015,0,0,320,0,155,1,2,2,2,2,1,7,2,1,1,2,ON,"Single, never married",Less than high school dimploma or its equivalent
22635,7,2,1,48,1,4,1,3,510,20,60,195,70,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,AB,Married,"College, CEGEP, or other non-university certificate or dimploma"
22636,2,2,1,48,1,6,2,3,850,105,20,60,0,0,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,2,AB,Married,Bachelor's degree
22637,3,2,1,24,1,4,3,6,510,0,60,1440,60,480,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,QC,Married,"College, CEGEP, or other non-university certificate or dimploma"
22638,6,1,5,24,1,2,3,2,465,180,60,1440,0,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,QC,Divorced,High school diploma or equivalency
22639,6,1,1,48,1,4,4,5,525,45,30,85,70,525,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,AB,Married,"College, CEGEP, or other non-university certificate or dimploma"
22640,2,2,6,35,1,4,2,6,480,30,90,615,0,0,0,0,0,NA,NA,NA,1,1,NA,7,2,2,2,1,ON,"Single, never married","College, CEGEP, or other non-university certificate or dimploma"
22641,1,2,2,24,2,3,2,4,490,20,90,355,25,405,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2,QC,Living common-law,Trade certificate or diploma
22642,5,1,1,24,2,6,1,4,705,0,90,210,180,75,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,QC,Married,Bachelor's degree
22643,6,2,1,24,2,4,4,6,630,135,90,480,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,QC,Married,"College, CEGEP, or other non-university certificate or dimploma"
22644,2,1,2,46,1,6,3,6,520,60,105,510,140,0,0,0,0,NA,NA,1,1,2,NA,1,2,2,2,2,MB,Living common-law,Bachelor's degree
22645,6,2,3,35,1,6,4,2,480,60,220,740,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,ON,Widowed,Bachelor's degree
22646,6,2,1,48,1,2,6,1,450,60,240,720,30,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,AB,Married,High school diploma or equivalency
22647,4,1,1,35,1,4,1,4,630,120,35,275,45,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,1,ON,Married,"College, CEGEP, or other non-university certificate or dimploma"
22648,3,1,1,35,1,6,2,3,480,0,60,150,0,555,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,ON,Married,Bachelor's degree
22649,4,2,5,24,1,1,6,6,600,60,90,360,0,0,0,0,0,NA,2,2,2,2,NA,8,NA,2,2,2,QC,Divorced,Less than high school dimploma or its equivalent
22650,6,1,1,10,2,3,2,6,480,10,105,30,160,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NL,Married,Trade certificate or diploma
22651,4,1,1,10,1,7,2,4,585,0,75,15,75,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,NL,Married,"University certificate, diploma, degree above the BA level"
22652,6,2,2,48,1,4,2,3,725,60,50,65,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,AB,Living common-law,"College, CEGEP, or other non-university certificate or dimploma"
22653,5,2,3,35,1,4,1,3,450,0,120,1320,55,495,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,ON,Widowed,"College, CEGEP, or other non-university certificate or dimploma"
22654,5,1,6,35,1,4,1,1,420,90,40,910,40,330,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,ON,"Single, never married","College, CEGEP, or other non-university certificate or dimploma"
22655,4,2,1,48,1,7,2,3,495,10,45,485,55,0,0,0,0,NA,2,1,1,2,NA,2,2,2,1,2,AB,Married,"University certificate, diploma, degree above the BA level"
22656,1,1,6,24,1,5,2,2,571,0,90,661,0,0,0,0,180,1,2,1,1,2,1,3,2,2,2,2,QC,"Single, never married",University certificate or dimploma below the bachelor's level
22657,5,2,3,12,2,1,3,6,480,210,90,200,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NS,Widowed,Less than high school dimploma or its equivalent
22658,4,2,3,47,2,1,5,6,570,15,50,870,30,420,0,0,0,NA,NA,NA,1,1,NA,4,2,2,2,2,SK,Widowed,Less than high school dimploma or its equivalent
22659,5,2,5,24,1,1,6,6,440,160,50,1015,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,QC,Divorced,Less than high school dimploma or its equivalent
22660,6,2,1,10,1,2,5,2,570,40,60,510,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,1,NL,Married,High school diploma or equivalency
22661,5,2,1,24,2,2,1,6,500,40,100,215,50,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,QC,Married,High school diploma or equivalency
22662,4,2,1,35,1,3,1,6,570,0,30,720,0,720,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,ON,Married,Trade certificate or diploma
22663,7,2,3,35,1,2,2,4,615,180,90,1380,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Widowed,High school diploma or equivalency
22664,4,1,1,35,1,7,1,6,480,0,0,1440,0,0,0,0,0,NA,NA,1,1,2,NA,8,2,1,1,1,ON,Married,"University certificate, diploma, degree above the BA level"
22665,3,2,1,35,1,7,1,4,610,120,150,0,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,NA,NA,ON,Married,"University certificate, diploma, degree above the BA level"
22666,2,1,6,47,1,1,2,3,540,0,105,905,60,445,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,SK,"Single, never married",Less than high school dimploma or its equivalent
22667,5,2,1,24,1,1,6,6,540,70,60,40,40,380,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,QC,Married,Less than high school dimploma or its equivalent
22668,6,2,1,35,1,4,3,6,550,60,60,820,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,ON,Married,"College, CEGEP, or other non-university certificate or dimploma"
22669,5,2,1,35,2,7,1,6,480,0,0,435,50,630,0,0,0,NA,NA,NA,1,1,NA,2,1,1,1,1,ON,Married,"University certificate, diploma, degree above the BA level"
22670,2,1,6,12,1,2,3,6,390,0,0,1210,130,525,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,NS,"Single, never married",High school diploma or equivalency
22671,6,2,3,10,2,2,1,6,960,0,90,660,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NL,Widowed,High school diploma or equivalency
22672,6,1,2,24,1,7,3,6,540,60,100,220,30,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2,QC,Living common-law,"University certificate, diploma, degree above the BA level"
22673,7,2,5,35,1,2,6,1,615,50,120,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Divorced,High school diploma or equivalency
22674,6,1,1,35,1,7,3,4,720,60,120,60,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Married,"University certificate, diploma, degree above the BA level"
22675,5,1,3,35,1,3,6,2,690,30,60,1140,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,ON,Widowed,Trade certificate or diploma
22676,6,1,6,35,1,1,6,6,600,0,60,1440,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,1,ON,"Single, never married",Less than high school dimploma or its equivalent
22677,5,2,1,12,2,1,1,3,675,50,55,180,0,0,0,0,0,NA,2,2,2,2,NA,1,1,2,2,2,NS,Married,Less than high school dimploma or its equivalent
22678,5,2,1,12,2,4,2,6,480,10,155,790,55,430,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,1,NS,Married,"College, CEGEP, or other non-university certificate or dimploma"
22679,5,2,1,59,1,3,4,6,620,85,95,345,60,0,0,0,0,NA,2,2,2,2,NA,8,2,1,2,2,BC,Married,Trade certificate or diploma
22680,3,2,1,35,1,3,1,5,450,0,110,730,10,90,0,0,0,NA,NA,NA,1,1,NA,3,1,2,1,2,ON,Married,Trade certificate or diploma
22681,6,1,1,35,2,6,1,5,405,0,140,815,140,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,2,ON,Married,Bachelor's degree
22682,6,2,1,10,1,5,3,3,510,15,225,195,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NL,Married,University certificate or dimploma below the bachelor's level
22683,6,1,1,24,1,2,5,3,615,60,100,250,55,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,QC,Married,High school diploma or equivalency
22684,6,2,2,47,1,4,2,6,600,90,0,450,250,230,0,0,60,NA,NA,NA,1,1,NA,2,2,2,2,2,SK,Living common-law,"College, CEGEP, or other non-university certificate or dimploma"
22685,6,2,5,59,1,4,6,6,600,340,140,1090,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2,BC,Divorced,"College, CEGEP, or other non-university certificate or dimploma"
22686,4,2,1,24,1,3,1,6,600,75,110,185,0,45,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1,QC,Married,Trade certificate or diploma
22687,5,2,1,35,1,1,6,4,180,45,30,420,60,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2,ON,Married,Less than high school dimploma or its equivalent
22688,6,2,1,13,1,6,3,1,600,60,95,450,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NB,Married,Bachelor's degree
22689,5,1,1,10,1,2,3,2,400,0,80,60,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NL,Married,High school diploma or equivalency
22690,3,2,3,59,2,5,3,1,510,10,40,1260,135,0,0,0,0,NA,2,1,1,2,NA,5,2,2,2,2,BC,Widowed,University certificate or dimploma below the bachelor's level
22691,6,1,1,35,1,7,NA,6,510,165,0,645,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Married,"University certificate, diploma, degree above the BA level"
22692,6,2,5,35,1,4,3,1,300,0,230,1360,20,0,0,0,0,NA,2,2,2,2,NA,8,1,2,1,2,ON,Divorced,"College, CEGEP, or other non-university certificate or dimploma"
22693,6,2,1,59,1,NA,4,6,600,240,60,660,0,0,0,0,60,NA,NA,NA,2,2,NA,NA,2,2,2,2,BC,Married,NA
22694,2,2,1,24,1,7,1,2,420,0,40,140,45,620,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,2,QC,Married,"University certificate, diploma, degree above the BA level"
22695,2,1,2,12,1,4,1,3,495,60,60,0,105,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,2,NS,Living common-law,"College, CEGEP, or other non-university certificate or dimploma"
22696,5,2,2,35,1,6,3,3,480,40,0,730,30,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,ON,Living common-law,Bachelor's degree
22697,4,1,1,10,1,2,1,2,390,0,0,1050,25,590,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,NL,Married,High school diploma or equivalency
22698,1,2,6,24,1,6,3,4,295,25,70,510,0,410,0,0,0,NA,NA,NA,1,1,NA,7,2,2,2,2,QC,"Single, never married",Bachelor's degree
22699,6,2,3,59,1,6,3,3,420,0,110,945,105,260,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2,BC,Widowed,Bachelor's degree
22700,7,2,5,24,1,4,6,6,660,110,60,1260,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,QC,Divorced,"College, CEGEP, or other non-university certificate or dimploma"
22701,5,1,2,24,1,7,2,6,430,280,105,160,55,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,1,QC,Living common-law,"University certificate, diploma, degree above the BA level"
22702,6,2,3,12,2,1,6,1,480,85,40,1255,55,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NS,Widowed,Less than high school dimploma or its equivalent
22703,3,2,2,13,2,3,1,6,540,15,15,105,75,365,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,2,NB,Living common-law,Trade certificate or diploma
22704,2,1,1,35,1,7,2,3,510,0,30,175,105,500,0,0,0,NA,NA,NA,1,1,NA,3,2,2,2,2,ON,Married,"University certificate, diploma, degree above the BA level"
22705,1,1,6,59,1,1,3,1,570,40,70,1060,35,0,0,0,0,NA,1,1,1,2,1,5,2,2,1,2,BC,"Single, never married",Less than high school dimploma or its equivalent
22706,3,1,5,35,1,6,2,3,330,90,35,535,30,500,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,ON,Divorced,Bachelor's degree
22707,6,1,5,12,1,2,5,2,420,0,0,840,0,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2,NS,Divorced,High school diploma or equivalency
22708,1,2,6,24,1,4,3,3,480,0,10,610,160,150,305,0,0,1,2,1,1,2,1,3,2,2,2,2,QC,"Single, never married","College, CEGEP, or other non-university certificate or dimploma"
22709,3,2,1,35,1,4,1,6,600,60,60,30,30,0,0,0,0,NA,1,2,2,2,NA,3,2,2,1,1,ON,Married,"College, CEGEP, or other non-university certificate or dimploma"
22710,2,2,6,47,2,3,3,3,525,30,90,80,0,470,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,SK,"Single, never married",Trade certificate or diploma
22711,7,2,5,35,1,3,3,3,510,75,60,1110,55,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Divorced,Trade certificate or diploma
22712,6,2,3,35,1,4,3,3,355,20,65,825,110,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Widowed,"College, CEGEP, or other non-university certificate or dimploma"
22713,5,2,6,35,1,2,3,6,480,60,90,670,0,0,0,0,0,NA,NA,NA,1,1,NA,8,1,2,2,2,ON,"Single, never married",High school diploma or equivalency
22714,4,1,6,48,1,6,2,1,390,0,0,990,50,450,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,1,AB,"Single, never married",Bachelor's degree
22715,5,2,2,59,1,4,2,6,330,30,30,110,200,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,BC,Living common-law,"College, CEGEP, or other non-university certificate or dimploma"
22716,3,2,4,24,1,1,3,6,685,0,105,800,80,0,0,0,0,1,2,2,2,2,1,2,2,2,1,1,QC,Separated,Less than high school dimploma or its equivalent
22717,3,2,1,10,1,6,1,6,420,30,30,50,105,360,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,1,NL,Married,Bachelor's degree
22718,5,1,1,35,1,6,2,2,440,0,0,200,100,460,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,ON,Married,Bachelor's degree
22719,3,1,1,12,1,3,2,2,500,10,20,465,70,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,NS,Married,Trade certificate or diploma
22720,3,2,1,13,1,6,2,2,480,50,60,80,45,490,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,1,NB,Married,Bachelor's degree
22721,3,1,2,35,1,7,2,5,345,90,0,455,150,450,0,0,0,NA,NA,NA,1,1,NA,1,2,2,1,2,ON,Living common-law,"University certificate, diploma, degree above the BA level"
22722,2,2,1,35,1,NA,1,4,660,115,10,695,180,0,0,0,0,NA,NA,NA,2,2,NA,1,2,2,2,2,ON,Married,NA
22723,3,2,1,35,1,4,2,6,750,20,0,180,0,0,0,0,180,NA,2,2,2,2,NA,1,2,2,1,2,ON,Married,"College, CEGEP, or other non-university certificate or dimploma"
22724,3,2,1,10,2,7,4,6,500,0,95,370,210,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,NL,Married,"University certificate, diploma, degree above the BA level"
22725,4,2,1,10,1,6,1,4,375,45,85,1230,80,0,0,0,0,NA,NA,NA,1,1,NA,7,2,2,2,2,NL,Married,Bachelor's degree
22726,4,2,2,24,1,6,2,3,650,0,90,0,0,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,QC,Living common-law,Bachelor's degree
22727,6,2,5,59,1,3,2,2,795,30,10,1320,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2,BC,Divorced,Trade certificate or diploma
22728,2,2,1,46,1,7,2,3,465,10,75,250,105,60,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,1,MB,Married,"University certificate, diploma, degree above the BA level"
22729,4,2,5,10,1,3,2,1,495,270,135,1200,40,235,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,1,NL,Divorced,Trade certificate or diploma
22730,4,2,1,35,1,2,1,6,500,150,20,885,65,0,0,0,0,NA,2,2,2,2,NA,1,1,1,2,1,ON,Married,High school diploma or equivalency
22731,5,1,1,11,3,6,4,6,425,35,75,495,170,0,0,0,0,NA,2,2,2,2,NA,2,2,2,2,2,PEI,Married,Bachelor's degree
22732,7,1,1,35,1,4,6,5,420,0,90,1230,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Married,"College, CEGEP, or other non-university certificate or dimploma"
22733,7,1,1,10,1,2,4,2,510,70,50,260,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NL,Married,High school diploma or equivalency
22734,5,2,1,24,1,4,1,3,480,40,165,115,30,415,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,QC,Married,"College, CEGEP, or other non-university certificate or dimploma"
22735,7,2,3,10,1,4,6,4,510,50,65,1230,20,0,0,0,0,NA,2,2,2,2,NA,8,1,1,2,2,NL,Widowed,"College, CEGEP, or other non-university certificate or dimploma"
22736,5,2,1,35,1,NA,1,NA,510,190,0,25,85,330,0,0,0,NA,NA,NA,2,2,NA,NA,NA,1,2,2,ON,Married,NA
22737,5,2,5,24,1,4,6,4,540,55,180,1095,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,QC,Divorced,"College, CEGEP, or other non-university certificate or dimploma"
22738,6,1,2,24,2,6,6,3,570,0,240,90,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,2,2,QC,Living common-law,Bachelor's degree
22739,5,1,2,24,1,2,3,2,450,0,90,180,60,385,0,0,0,NA,NA,NA,1,1,NA,NA,2,NA,2,2,QC,Living common-law,High school diploma or equivalency
22740,1,1,6,48,1,2,1,2,620,0,60,660,40,0,0,0,0,NA,NA,NA,1,1,NA,5,2,2,1,2,AB,"Single, never married",High school diploma or equivalency
22741,7,2,3,59,1,4,6,6,545,235,15,735,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,BC,Widowed,"College, CEGEP, or other non-university certificate or dimploma"
22742,2,2,1,10,2,4,4,6,540,195,45,270,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NL,Married,"College, CEGEP, or other non-university certificate or dimploma"
22743,1,1,6,35,1,1,3,1,580,0,20,610,0,0,360,0,0,1,2,2,2,2,1,8,2,2,1,1,ON,"Single, never married",Less than high school dimploma or its equivalent
22744,2,2,6,46,1,2,6,3,675,30,110,1250,25,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,2,MB,"Single, never married",High school diploma or equivalency
22745,4,1,2,35,1,4,2,2,465,0,45,575,85,465,0,0,0,NA,NA,NA,1,1,NA,3,2,2,1,2,ON,Living common-law,"College, CEGEP, or other non-university certificate or dimploma"
22746,7,1,1,35,1,2,2,6,450,45,195,0,120,0,0,0,0,NA,2,1,1,2,NA,8,2,2,2,2,ON,Married,High school diploma or equivalency
22747,4,1,5,35,1,1,1,4,540,0,0,720,165,0,0,0,0,NA,NA,NA,1,1,NA,3,1,2,1,2,ON,Divorced,Less than high school dimploma or its equivalent
22748,2,2,6,35,2,2,2,6,450,0,40,760,20,680,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,ON,"Single, never married",High school diploma or equivalency
22749,3,1,1,59,1,7,1,2,810,0,45,205,20,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,2,2,BC,Married,"University certificate, diploma, degree above the BA level"
22750,4,1,1,24,1,6,1,2,500,195,45,935,70,480,0,0,0,NA,NA,NA,1,1,NA,3,NA,2,1,1,QC,Married,Bachelor's degree
22751,5,2,5,24,1,4,3,3,625,0,30,165,0,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,QC,Divorced,"College, CEGEP, or other non-university certificate or dimploma"
22752,7,1,1,13,1,3,6,2,480,15,70,695,0,0,0,0,0,NA,1,2,2,2,NA,8,2,2,2,2,NB,Married,Trade certificate or diploma
22753,1,1,6,35,1,1,6,5,590,0,35,950,0,0,400,0,10,2,1,1,1,2,1,5,2,2,1,2,ON,"Single, never married",Less than high school dimploma or its equivalent
22754,3,1,1,48,1,4,4,4,410,0,155,25,75,370,0,0,0,NA,NA,NA,1,1,NA,5,2,2,2,2,AB,Married,"College, CEGEP, or other non-university certificate or dimploma"
22755,5,2,1,12,2,4,3,4,690,90,120,280,70,0,0,0,0,NA,2,2,2,2,NA,1,1,1,1,2,NS,Married,"College, CEGEP, or other non-university certificate or dimploma"
22756,3,2,6,35,1,4,3,1,600,0,60,1050,30,0,0,0,0,NA,NA,NA,1,1,NA,1,2,2,2,2,ON,"Single, never married","College, CEGEP, or other non-university certificate or dimploma"
22757,4,1,5,59,1,2,2,2,390,0,60,930,180,510,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2,BC,Divorced,High school diploma or equivalency
22758,3,1,1,47,1,4,2,2,540,120,60,120,0,0,0,0,0,NA,NA,NA,1,1,NA,8,2,2,1,2,SK,Married,"College, CEGEP, or other non-university certificate or dimploma"
22759,3,1,1,35,1,6,2,5,660,0,0,780,780,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,1,2,ON,Married,Bachelor's degree
22760,6,2,1,10,1,2,2,2,600,0,165,1320,0,0,0,0,0,NA,1,1,1,2,NA,8,2,1,1,1,NL,Married,High school diploma or equivalency
22761,2,2,5,48,1,6,2,3,660,30,30,690,0,0,0,0,0,NA,NA,NA,1,1,NA,4,2,2,1,2,AB,Divorced,Bachelor's degree
22762,4,1,1,35,1,6,5,3,480,0,30,685,0,420,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,2,ON,Married,Bachelor's degree
22763,3,1,1,59,1,3,1,3,510,150,110,0,135,0,0,0,0,NA,1,1,1,2,NA,1,2,2,1,2,BC,Married,Trade certificate or diploma
22764,4,1,1,10,2,6,1,6,450,30,0,1180,70,450,0,0,30,NA,NA,NA,1,1,NA,4,2,2,1,1,NL,Married,Bachelor's degree
22765,6,1,1,10,1,6,6,2,570,0,120,180,115,0,0,0,0,NA,2,2,2,2,NA,8,2,2,1,2,NL,Married,Bachelor's degree
22766,4,1,2,48,1,2,1,6,555,30,45,75,60,660,0,0,0,NA,NA,NA,1,1,NA,2,2,1,1,1,AB,Living common-law,High school diploma or equivalency
22767,6,2,1,11,3,2,6,6,600,50,130,1440,10,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,PEI,Married,High school diploma or equivalency
22768,5,1,1,35,1,NA,4,6,300,0,290,10,10,720,0,0,0,NA,NA,NA,2,2,NA,NA,1,2,2,NA,ON,Married,NA
22769,4,1,6,46,1,4,2,2,640,0,60,1440,30,490,0,0,0,NA,NA,NA,1,1,NA,2,2,2,1,2,MB,"Single, never married","College, CEGEP, or other non-university certificate or dimploma"
22770,5,2,5,48,1,5,1,6,465,60,50,885,0,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,1,AB,Divorced,University certificate or dimploma below the bachelor's level
22771,4,2,1,35,1,2,1,6,630,140,0,1440,0,0,0,0,0,NA,NA,NA,1,1,NA,1,1,2,1,2,ON,Married,High school diploma or equivalency
22772,5,2,2,10,2,1,1,6,395,0,40,10,0,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2,NL,Living common-law,Less than high school dimploma or its equivalent
22773,5,2,1,35,1,1,1,6,675,100,45,150,20,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,ON,Married,Less than high school dimploma or its equivalent
22774,6,2,1,10,2,3,3,6,540,70,65,50,20,0,0,0,0,NA,2,2,2,2,NA,1,2,1,2,2,NL,Married,Trade certificate or diploma
22775,6,1,1,12,1,7,4,6,600,0,570,0,30,0,0,0,0,NA,2,1,1,2,NA,1,2,2,2,2,NS,Married,"University certificate, diploma, degree above the BA level"
22776,4,2,1,24,2,2,2,5,540,50,30,105,20,450,0,0,0,NA,NA,NA,1,1,NA,1,1,2,2,2,QC,Married,High school diploma or equivalency
22777,5,2,1,10,2,4,3,6,520,20,60,90,0,0,0,0,0,NA,NA,NA,1,1,NA,2,2,2,2,1,NL,Married,"College, CEGEP, or other non-university certificate or dimploma"
22778,4,1,6,48,2,1,6,4,750,0,90,1440,0,0,0,0,0,NA,NA,1,1,2,NA,1,2,2,1,2,AB,"Single, never married",Less than high school dimploma or its equivalent
22779,6,2,1,10,2,4,4,6,420,90,105,210,70,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NL,Married,"College, CEGEP, or other non-university certificate or dimploma"
22780,2,2,2,24,2,4,1,3,600,45,100,100,35,0,0,0,0,NA,NA,NA,1,1,NA,1,2,1,2,1,QC,Living common-law,"College, CEGEP, or other non-university certificate or dimploma"
22781,6,2,1,12,2,1,6,1,540,170,0,760,40,0,0,0,0,NA,2,2,2,2,NA,8,2,2,2,2,NS,Married,Less than high school dimploma or its equivalent
22782,5,1,3,59,2,3,1,5,390,50,70,1440,745,0,0,0,0,NA,NA,NA,1,1,NA,3,1,1,2,1,BC,Widowed,Trade certificate or diploma
22783,2,2,6,24,1,6,3,3,540,0,60,1255,0,0,0,0,0,1,1,1,1,2,1,7,2,2,2,1,QC,"Single, never married",Bachelor's degree
22784,3,1,6,35,1,6,1,3,510,170,90,1140,110,0,0,0,0,NA,NA,NA,1,1,NA,5,2,NA,1,2,ON,"Single, never married",Bachelor's degree
22785,4,2,3,35,1,2,4,1,675,30,40,1320,5,0,0,0,0,NA,2,2,2,2,NA,1,2,2,1,2,ON,Widowed,High school diploma or equivalency
